Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00014831-RA	23.97842448569995	24.0	20.1061219385945	15.0
Sm_t00014838-RA	20.031758634378722	19	20.1061219385945	15.0
Sm_t00016646-RA	28.525311812179016	26	22.17677958795427	20.0
Sm_t00017696-RA	24.681022880215345	24	16.110891331318037	15
Sm_t00018447-RA	24.858708891595615	25.0	22.324620792149275	20.0
Sm_t00018460-RA	17.400420757363253	15.0	22.324620792149275	20.0
Sm_t00018630-RA	48.135146271116604	46	23.548611302898912	18
Sm_t00019220-RA	26.361689106487148	26.0	18.938058536093898	17
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	23.990332326283987	24	20.863434450326245	20
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	21.577248270561107	19	20.1061219385945	15.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	8.536537518391368	8	11.016310794780546	8.0
TRINITY_DN3598_c0_g2_i2	24.281115879828327	24.0	20.24085276443855	20
TRINITY_DN3625_c1_g2_i1	24.612582781456954	25.0	20.863434450326245	20
TRINITY_DN7103_c0_g2_i1	22.099406064395122	22	21.613953157759692	21.0
