Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00009095-RA	82.31460674157303	89	64.6654712465983	70
Sm_t00009272-RA	81.7480533926585	82.0	64.6654712465983	70
Sm_t00009273-RA	81.12451127819548	81	64.6654712465983	70
Sm_t00009617-RA	82.92300962379703	86.0	67.20391419297982	70.0
Sm_t00009882-RA	86.04145936981757	88.0	69.96309243257397	69.0
Sm_t00010479-RA	82.79886080455678	82	72.28770769008288	72
Sm_t00010759-RA	66.23104693140795	67	71.99015506491234	69.0
Sm_t00011072-RA	81.14131960692559	81	70.75278865518013	67.0
Sm_t00011279-RA	33.6832884097035	31.0	68.77320035736969	71
Sm_t00011280-RA	40.95354772843287	39	68.77320035736969	71
Sm_t00011281-RA	32.54829545454545	33.0	68.77320035736969	71
Sm_t00011290-RA	75.21469740634005	77.0	68.77320035736969	71
Sm_t00011531-RA	79.36040609137056	80.0	68.77320035736969	71
Sm_t00012102-RA	72.1733630952381	78.0	74.43653667781541	70.0
Sm_t00012258-RA	81.4954802259887	83.0	49.28444037348597	43
Sm_t00012279-RA	30.3009900990099	27	49.28444037348597	43
Sm_t00012684-RA	142.9058064516129	145	76.5982720441337	74
Sm_t00013038-RA	73.12724077328647	74	70.29192308245067	71.0
Sm_t00013427-RA	63.313522825150734	66	70.87116466896144	72
Sm_t00013510-RA	65.38888888888889	67.0	70.87116466896144	72
Sm_t00014412-RA	112.61328976034858	115.0	72.04155638113622	71.0
Sm_t00014438-RA	59.80093776641091	55.0	72.04155638113622	71.0
Sm_t00014498-RA	33.922413793103445	36.0	66.31642291734103	66.0
Sm_t00014831-RA	74.37180130456598	77.0	73.60602742833214	58.0
Sm_t00014838-RA	75.81024215958713	82	73.60602742833214	58.0
Sm_t00016646-RA	104.34996331621423	110	76.44211373830144	70.0
Sm_t00017696-RA	64.1870794078062	67	52.80109734575128	52
Sm_t00018447-RA	67.25152253349573	71.0	76.36382722747753	71.0
Sm_t00018460-RA	38.67391304347826	40.0	76.36382722747753	71.0
Sm_t00018630-RA	155.17387721466832	154	74.89891708936698	50
Sm_t00019220-RA	81.90361077111383	84.0	67.53971756250735	63
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	73.42598187311178	73	71.53503062190784	71
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	155.39815526518063	175	73.60602742833214	58.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	60.5125061304561	62	40.61363839835269	22.0
TRINITY_DN3598_c0_g2_i2	72.34799713876967	73.0	67.62036421273018	68
TRINITY_DN3625_c1_g2_i1	76.0364238410596	77.0	71.53503062190784	71
TRINITY_DN7103_c0_g2_i1	82.78305720537668	83	72.53438156638565	72.0
