Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00011281-RA	52.05918560606061	51.0	89.64075286652319	93
Sm_t00011290-RA	102.7026897214217	104.0	89.64075286652319	93
Sm_t00011531-RA	115.58037225042301	116.0	89.64075286652319	93
Sm_t00012102-RA	106.26488095238095	105.0	92.48396672702341	91.0
Sm_t00012258-RA	101.61694915254238	102.0	67.79791491495253	58
Sm_t00012279-RA	37.77623762376238	43	67.79791491495253	58
Sm_t00012684-RA	206.4141935483871	221	98.46687296250701	96
Sm_t00013038-RA	99.93251318101933	102	89.31034765237636	94.0
Sm_t00013427-RA	82.89577950043066	87	93.75383635375454	96
Sm_t00013510-RA	89.75681341719077	91.0	93.75383635375454	96
Sm_t00014412-RA	140.55083514887437	150.0	89.1145999973558	91.0
Sm_t00014438-RA	55.74339300937766	60.0	89.1145999973558	91.0
Sm_t00014498-RA	38.293103448275865	40.0	84.92331058577417	88.0
Sm_t00014831-RA	155.0168088309082	132.0	90.91882440865656	74.0
Sm_t00014838-RA	89.2683604605002	98	90.91882440865656	74.0
Sm_t00016646-RA	105.69772560528247	116	93.29644598980396	93.0
Sm_t00017696-RA	99.33467922835352	106	68.03750546051828	66
Sm_t00018447-RA	94.04506699147382	92.0	94.83238187351088	95.0
Sm_t00018460-RA	55.54908835904628	59.0	94.83238187351088	95.0
Sm_t00018630-RA	218.1644004944376	202	101.13335542728788	71
Sm_t00019220-RA	99.75887392900857	103.0	92.11326045707185	82
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	108.66827794561934	109	92.3080492225225	94
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	113.73635664873174	125	90.91882440865656	74.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	38.79254536537518	29	39.69558965061886	24.0
TRINITY_DN3598_c0_g2_i2	82.0071530758226	84.0	91.11929006211297	92
TRINITY_DN3625_c1_g2_i1	104.07615894039735	108.0	92.3080492225225	94
TRINITY_DN7103_c0_g2_i1	114.5545482963426	113	96.50616907959066	96.0
