Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00004508-RA	22.645845609899823	24	17.823904437869498	17.0
Sm_t00004732-RA	7.44912012241775	8	23.551278846148026	17
Sm_t00004754-RA	18.785751295336787	18.0	23.551278846148026	17
Sm_t00005069-RA	20.502169197396963	21.0	23.551278846148026	17
Sm_t00005265-RA	27.36130306021718	28	17.860200679742633	17.0
Sm_t00005368-RA	14.989084802686818	14	17.860200679742633	17.0
Sm_t00005717-RA	47.048154726662716	25	17.860200679742633	17.0
Sm_t00006068-RA	21.034685479129923	20	17.911624093110866	17.0
Sm_t00007019-RA	23.823529411764707	24	16.42567729795057	15
Sm_t00007046-RA	22.926718547341114	23.0	16.42567729795057	15
Sm_t00007131-RA	24.849429323968394	25.0	16.42567729795057	15
Sm_t00007630-RA	23.061022539857063	22	18.39413697759575	17
Sm_t00007701-RA	16.51231527093596	17.0	18.39413697759575	17
Sm_t00007798-RA	18.630228667038484	18.0	18.935258978226912	18
Sm_t00007834-RA	16.673056443024493	16	18.935258978226912	18
Sm_t00007866-RAa	15.299270072992702	13	18.935258978226912	18
Sm_t00008820-RA	20.022403795466527	19.0	18.29449924996667	17
Sm_t00008887-RA	21.77827715355805	22	18.29449924996667	17
Sm_t00009095-RA	23.93008739076155	23	17.318211879217234	17
Sm_t00009272-RA	18.2825361512792	18.0	17.318211879217234	17
Sm_t00009273-RA	19.121804511278196	19	17.318211879217234	17
Sm_t00009617-RA	18.600174978127733	18.0	18.341997864855376	17.0
Sm_t00009882-RA	19.148700939745716	18.0	18.73927806786501	17.0
Sm_t00010479-RA	24.850480598077606	25	18.7834864449107	17
Sm_t00010759-RA	17.922743682310468	17	19.835602454049056	18.0
Sm_t00011072-RA	17.781001403837156	18	18.576061012903708	17.0
Sm_t00011279-RA	8.065588499550763	5.0	18.82929911014176	18
Sm_t00011280-RA	6.5952016334864725	6	18.82929911014176	18
Sm_t00011281-RA	11.027462121212121	11.0	18.82929911014176	18
Sm_t00011290-RA	22.202209414024978	23.0	18.82929911014176	18
Sm_t00011531-RA	25.745346869712353	24.0	18.82929911014176	18
Sm_t00012102-RA	20.625	21.0	20.895543390302496	17.0
Sm_t00012258-RA	23.025988700564973	22.0	13.19802348344201	11
Sm_t00012279-RA	12.635643564356435	13	13.19802348344201	11
Sm_t00012684-RA	36.74322580645161	36	20.24516758632622	18
Sm_t00013038-RA	23.056942003514937	23	18.18625630560067	18.0
Sm_t00013427-RA	18.832902670111974	20	18.520569448259337	18
Sm_t00013510-RA	14.750524109014675	14.0	18.520569448259337	18
Sm_t00014412-RA	23.185911401597675	23.0	17.814640982587886	17.0
Sm_t00014438-RA	16.447996589940324	16.0	17.814640982587886	17.0
Sm_t00014498-RA	11.658620689655173	11.0	17.65967208203032	16.0
Sm_t00014831-RA	25.03687907676869	25.0	18.98468206747742	15.0
Sm_t00014838-RA	19.639142516871775	18	18.98468206747742	15.0
Sm_t00016646-RA	15.636830520909758	16	18.729329134262212	17.0
Sm_t00017696-RA	20.038133692238674	19	14.42104876898076	13
Sm_t00018447-RA	17.797807551766137	18.0	18.086144464626926	17.0
Sm_t00018460-RA	11.431977559607294	10.0	18.086144464626926	17.0
Sm_t00018630-RA	57.634528224145036	58	20.78188970820637	13
Sm_t00019220-RA	22.020195838433292	22.0	16.405007304417914	14
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	19.514199395770394	21	18.505996058835603	18
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	21.876249039200616	24	18.98468206747742	15.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	8.350171652770966	4	9.85969918753777	6.0
TRINITY_DN3598_c0_g2_i2	17.502861230329042	17.0	18.39413697759575	17
TRINITY_DN3625_c1_g2_i1	16.104856512141282	15.0	18.505996058835603	18
TRINITY_DN7103_c0_g2_i1	19.904970303219756	20	19.282167054630015	19.0
