Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00012102-RA	28.572916666666668	30.0	36.38179515188138	33.0
Sm_t00012258-RA	39.86610169491525	41.0	25.8507818097253	22
Sm_t00012279-RA	12.887128712871288	13	25.8507818097253	22
Sm_t00012684-RA	68.42709677419354	72	38.28178800239489	36
Sm_t00013038-RA	40.16239015817223	41	34.23373190957302	35.0
Sm_t00013427-RA	34.24978466838932	31	35.84893491435484	35
Sm_t00013510-RA	28.762054507337528	29.0	35.84893491435484	35
Sm_t00014412-RA	40.24691358024691	42.0	35.139791371947595	34.0
Sm_t00014438-RA	20.316283034953113	20.0	35.139791371947595	34.0
Sm_t00014498-RA	20.989655172413794	21.0	33.0934237172062	32.0
Sm_t00014831-RA	42.61414952333166	44.0	38.32398408737983	30.0
Sm_t00014838-RA	32.52401746724891	34	38.32398408737983	30.0
Sm_t00016646-RA	26.06162876008804	27	36.42227205848299	35.0
Sm_t00017696-RA	35.8259309107223	37	25.98330916143913	24
Sm_t00018447-RA	39.83252131546894	41.0	37.24517586280107	36.0
Sm_t00018460-RA	23.705469845722302	24.0	37.24517586280107	36.0
Sm_t00018630-RA	92.94973217964565	95	38.97230891030775	27
Sm_t00019220-RA	42.12698898408813	44.0	33.71233355162628	28
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	37.16918429003021	36	35.15344777709922	35
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	76.77632590315142	77	38.32398408737983	30.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	22.366846493379107	20	19.77773674433179	10.0
TRINITY_DN3598_c0_g2_i2	33.66058655221745	34.0	34.81086408682126	34
TRINITY_DN3625_c1_g2_i1	37.6037527593819	40.0	35.15344777709922	35
TRINITY_DN7103_c0_g2_i1	38.50484526414505	38	36.09034768759203	35.0
