Gene	Model mean	Model median	Contig mean	Contig median
Sm_t00014438-RA	16.748081841432224	17.0	17.566287663445138	16.0
Sm_t00014498-RA	11.577586206896552	11.0	16.89020044781749	15.0
Sm_t00014831-RA	21.78198695434019	19.0	19.65391214326011	12.0
Sm_t00014838-RA	20.008336641524416	21	19.65391214326011	12.0
Sm_t00016646-RA	17.822450476889216	19	18.966859282429095	17.0
Sm_t00017696-RA	18.512337371018393	19	12.98762515507872	11
Sm_t00018447-RA	16.616930572472594	17.0	18.128600410464486	17.0
Sm_t00018460-RA	11.428471248246844	10.0	18.128600410464486	17.0
Sm_t00018630-RA	42.473836011536875	41	20.601833184506	11
Sm_t00019220-RA	17.72796817625459	18.0	16.459886151831142	13
snap_masked-Sm_000001F-processed-gene-6.55-mRNA-1	17.693655589123868	17	17.448948075035418	17
snap_masked-Sm_000037F-processed-gene-5.87-mRNA-1	25.253651037663335	24	19.65391214326011	12.0
snap_masked-Sm_000102F-processed-gene-0.175-mRNA-1a	12.083864639529182	12	7.891884330446071	4.0
TRINITY_DN3598_c0_g2_i2	19.738912732474965	20.0	17.51598226850814	17
TRINITY_DN3625_c1_g2_i1	18.735099337748345	17.0	17.448948075035418	17
TRINITY_DN7103_c0_g2_i1	17.994998437011567	18	19.10024306462537	17.0
